ISBN,Mean_Rating,Title,Author,Year,Publisher
0060521848,2.5,"Angus, Thongs and Full-Frontal Snogging (rack) : Confessions of Georgia Nicolson (Confessions of Georgia Nicolson)",Louise Rennison,2003.0,Avon
0060521856,0.0,"On the Bright Side, I'm Now the Girlfriend of a Sex God : Further Confessions of Georgia Nicolson (Confessions of Georgia Nicolson)",Louise Rennison,2003.0,Avon
0060522275,1.5,Elegance,Kathleen Tessaro,2004.0,Avon Trade
0060525010,3.0,Motherhood Is Murder,Carolyn Hart,2003.0,Avon
006052510X,3.5,Happiness : A Novel,Will Ferguson,2003.0,Perennial
0060525460,2.1052631578947367,The Beachcomber,Josephine Cox,2003.0,Avon
0060527048,0.8333333333333334,To Marry the Duke,Julianne MacLean,2003.0,Avon
0060528370,2.769230769230769,A People's History of the United States : 1492-Present (Perennial Classics),Howard Zinn,2003.0,Perennial Classics
0060529466,0.7272727272727273,"Invitation to Seduction, An",Lorraine Heath,2004.0,Avon
0060529709,1.9,Everything Is Illuminated : A Novel,Jonathan Safran Foer,2003.0,Perennial
0060530421,2.142857142857143,"The Lady, the Chef, and the Courtesan",Marisol,2003.0,Rayo
0060531231,4.526315789473684,When He Was Wicked (Bridgerton Family Series),Julia Quinn,2004.0,Avon
0060532149,2.9615384615384617,Bare Necessity,Carole Matthews,2003.0,Avon Trade
0060534044,1.9642857142857142,Kisscut,Karin Slaughter,2003.0,HarperTorch
006053429X,3.8333333333333335,Couldn't Keep It to Myself : Testimonies from Our Imprisoned Sisters,Wally Lamb,2003.0,Regan Books
006053821X,2.1818181818181817,The Companions : A Novel,Sheri S. Tepper,2003.0,Eos
0060539836,1.2,Kill the Competition,Stephanie Bond,2003.0,Avon
0060539860,3.642857142857143,Finding Fish,Antwone Fisher,2002.0,HarperTorch
0060540753,2.775,Patron Saint of Liars : A Novel,Ann Patchett,2003.0,Perennial
0060542128,2.3076923076923075,When the Storm Breaks,Heather Lowell,2003.0,HarperTorch
0060542845,2.0,The Holiday Present,Johanna Lindsey,2003.0,Avon Books
0060544260,2.4545454545454546,Stone Garden : A Novel,Molly Moynahan,2003.0,William Morrow
0060548215,2.9285714285714284,If Cooks Could Kill : An Angie Amalfi Mystery (Angie Amalfi Mysteries),Joanne Pence,2002.0,Avon
0060548258,3.5,"The Crystal Cave : Book One of the Arthurian Saga (The Arthurian Saga, Book 1)",Mary Stewart,2003.0,Eos (Trade)
0060548266,3.1,"The Hollow Hills : Book Two of the Arthurian Saga (The Arthurian Saga, Book 2)",Mary Stewart,2003.0,Eos (Trade)
0060549270,1.4411764705882353,A Greek God at the Ladies' Club (Avon Romance),Jenna McKnight,2003.0,Avon
0060556935,2.4,The Stingray Shuffle: A Novel,Tim Dorsey,2003.0,HarperTorch
0060557257,2.46,Sushi for Beginners,Marian Keyes,2004.0,HarperTorch
0060557540,4.294117647058823,The Known World,Edward P. Jones,2003.0,Amistad
0060557818,3.8,Neverwhere : A Novel,Neil Gaiman,2003.0,Perennial
0060558121,2.9375,American Gods : A Novel,Neil Gaiman,2003.0,Perennial
0060558199,3.5,Save Karyn : One Shopaholic's Journey to Debt and Back,Karyn Bosnak,2003.0,Perennial Currents
0060558865,4.454545454545454,Ella Enchanted (rack),Gail Carson Levine,2004.0,Avon
0060559128,2.7857142857142856,"Holy Fools : A Novel (Harris, Joanne)",Joanne Harris,2004.0,William Morrow
0060560118,0.6666666666666666,The Nanny,Melissa Nathan,2003.0,Avon Trade
0060560754,3.64,The Dim Sum of All Things,Kim Wong Keltner,2004.0,Avon Trade
0060562080,3.161290322580645,"Under the Duvet : Shoes, Reviews, Having the Blues, Builders, Babies, Families and Other Calamities",Marian Keyes,2004.0,Perennial
0060562250,2.9444444444444446,A Series of Unfortunate Events: Lemony Snicket : The Unauthorized Autobiography (A Series of Unfortunate Events),Lemony Snicket,2003.0,HarperTrophy
0060562773,1.2083333333333333,A Girl's Best Friend,Elizabeth Young,2003.0,Avon Trade
0060563079,3.727272727272727,Peter Pan: The Original Story (Peter Pan),J. M. Barrie,2003.0,HarperFestival
006056668X,3.0,"Fluke : Or, I Know Why the Winged Whale Sings",Christopher Moore,2004.0,Perennial
0060566760,1.8,Hell at the Breech : A Novel,Tom Franklin,2003.0,Perennial
0060569662,1.5,Autobiography of a Face,Lucy Grealy,2003.0,Perennial
0060571314,2.6,"Project Princess (The Princess Diaries, Vol. 4 1/2)",Meg Cabot,2003.0,HarperTrophy
0060571667,1.5,Always the Bridesmaid,Sarah Webb,2004.0,Avon Trade
0060572965,3.0555555555555554,Dead Witch Walking,Kim Harrison,2004.0,HarperTorch
0060577487,5.454545454545454,Lady Whistledown Strikes Back,Julia Quinn,2004.0,Avon
0060578955,2.1666666666666665,The Way the Crow Flies: A Novel (Today Show Book Club #18),Ann-Marie MacDonald,2003.0,HarperCollins
0060580275,3.2666666666666666,Riding Lessons,Sara Gruen,2004.0,HarperTorch
0060582308,3.6,Love: Undercover,Hailey North,2004.0,Avon
0060582553,3.3076923076923075,Burglars Can't Be Choosers,Lawrence Block,2004.0,HarperTorch
0060584750,3.066666666666667,Mystic River,Dennis Lehane,2003.0,Perennial Dark Alley
0060586605,3.7857142857142856,A Hat Full of Sky,Terry Pratchett,2004.0,HarperCollins
0060589272,2.4,Eleven Minutes : A Novel,Paulo Coelho,2004.0,HarperCollins
006059537X,2.4615384615384617,Couldn't Keep It to Myself: Testimonies from Our Imprisoned Sisters,Wally Lamb,2004.0,Regan Books
0060607343,1.6,Everyday Zen : Love and Work,Charlotte J. Beck,1989.0,HarperSanFrancisco
0060617519,1.8,The Long Loneliness,Dorothy Day,1997.0,HarperSanFrancisco
0060652926,2.0,Mere Christianity,C. S. Lewis,2001.0,Harper SanFrancisco
0060652934,2.789473684210526,The Screwtape Letters,C. S. Lewis,2001.0,Harper SanFrancisco
0060675187,2.272727272727273,Rescuing the Bible from Fundamentalism : A Bishop Rethinks the Meaning of Scripture,John Shelby Spong,1992.0,HarperSanFrancisco
0060730552,2.8461538461538463,Touching the Void: The True Story of One Man's Miraculous Survival,Joe Simpson,2004.0,Perennial Currents
0060738197,2.375,The Stepford Wives,Ira Levin,2004.0,HarperTorch
0060740450,1.7066666666666668,One Hundred Years of Solitude (Oprah's Book Club),Gabriel Garcia Marquez,2004.0,Perennial
0060801263,2.7142857142857144,Tree Grows In Brooklyn,Betty Smith,1988.0,Harpercollins Publisher
0060806982,1.5454545454545454,Profiles in Courage,John F. Kennedy,1989.0,Perennial
0060807792,5.923076923076923,Our Town: A Play in Three Acts,Thornton Niven Wilder,1985.0,Harpercollins
0060808934,1.8125,Skinwalkers,Tony Hillerman,1987.0,Harpercollins Publisher
0060809248,2.2,The Phantom of the Opera: The Original Novel,Gaston Leroux,1988.0,Perennial
0060809736,2.7857142857142856,Death Be Not Proud: A Memoir,John Gunther,1989.0,Harpercollins
0060809779,1.7857142857142858,Native Son,Richard Wright,1987.0,Perennial
0060809833,3.8461538461538463,Brave New World,Aldous Huxley,1989.0,Harpercollins
0060812494,1.5294117647058822,Native Son: And How Bigger Was Born,Richard Wright,1993.0,Harpercollins
0060812508,2.7,Black Boy (American Hunger : a Record of Childhood and Youth),Richard Wright,1993.0,Harpercollins
0060830956,4.1891891891891895,Brave New World,Aldous Huxley,1984.0,HarperCollins Publishers
0060900075,2.7,The Doors of Perception and Heaven and Hell,Aldous Huxley,1990.0,Perennial
0060901012,2.6666666666666665,Brave New World & Brave New World Revisited,Aldous Huxley,1942.0,Perennial
0060907002,4.583333333333333,No One Writes to the Colonel,Gabriel Garcia Marquez,1979.0,Perennial
0060912529,2.5833333333333335,Unbearable Lightness of Being,Milan Kundera,1985.0,Harpercollins Publisher
006091260X,1.8,Thereby hangs a tale: Stories of curious word origins (Harper colophon books),Charles Earle Funk,1985.0,Harper & Row
006091291X,2.9166666666666665,Goddesses in Everywoman: A New Psychology of Women,Jean Shinoda Bolen,1985.0,Perennial
0060913061,2.5833333333333335,Collected Stories,Gabriel Garcia Marquez,1994.0,Perennial
006091307X,1.2380952380952381,The Crying of Lot 49: A Novel (Perennial Fiction Library),Thomas Pynchon,1990.0,Harpercollins
0060913304,2.1,Shiloh and Other Stories,Bobbie Ann Mason,1993.0,Harpercollins
0060913509,0.8571428571428571,In Country RI,Bobbie Ann Mason,1986.0,Perennial
0060913983,5.0,Proud Shoes: The Story of an American Family,Pauli Murray,1987.0,Harpercollins
0060914653,3.74468085106383,The Unbearable Lightness of Being,Milan Kundera,1988.0,Harpercollins
0060915153,3.3214285714285716,Why Do Clocks Run Clockwise?,David Feldman,1988.0,Perennial
0060915188,1.6153846153846154,An American Childhood,Annie Dillard,1988.0,Perennial
0060915455,0.0,Pilgrim at Tinker Creek,Annie Dillard,1988.0,Harpercollins
0060915544,3.7216494845360826,The Bean Trees,Barbara Kingsolver,1989.0,Perennial
006091565X,1.7727272727272727,The Dance of Anger: A Woman's Guide to Changing the Patterns of Intimate Relationships,Harriet Lerner,1997.0,Quill
0060916338,1.8421052631578947,House Made of Dawn (Perennial Library),N. Scott Momaday,1989.0,Harpercollins
006091646X,3.357142857142857,The Dance of Intimacy: A Woman's Guide to Courageous Acts of Change in Key Relationships,Harriet Lerner,1990.0,Perennial
0060916508,4.25,Their Eyes Were Watching God: A Novel,Zora Neale Hurston,1990.0,Perennial
0060917016,3.725,Homeland and Other Stories,Barbara Kingsolver,1990.0,Perennial
0060919655,2.0555555555555554,one hundred years of solitude,Gabriel Garcia Marquez,1991.0,Harpercollins Publisher
0060919833,1.0,"Love, Medicine and Miracles : Lessons Learned about Self-Healing from a Surgeon's Experience with Exceptional Patients",Bernie S. Siegel,1990.0,Perennial
0060919884,5.363636363636363,The Writing Life,Annie Dillard,1990.0,Perennial
0060920076,1.5454545454545454,Affliction,Russell Banks,1990.0,Perennial
0060920084,4.103448275862069,The Lost Continent: Travels in Small-Town America,Bill Bryson,1990.0,Perennial
0060920475,1.0909090909090908,Dove,Robin L. Graham,1991.0,Perennial
0060921056,7.461538461538462,Letters from the Earth,Mark Twain,1991.0,Perennial
0060921145,3.0785714285714287,Animal Dreams,Barbara Kingsolver,1991.0,Perennial
0060922249,2.8214285714285716,Care of the Soul : A Guide for Cultivating Depth and Sacredness in Everyday Life,Thomas Moore,1994.0,Perennial
0060922532,2.7450980392156863,Pigs in Heaven,Barbara Kingsolver,1994.0,Perennial
0060923245,3.2903225806451615,Sweet Hereafter Movie Tie-In : A Novel,Russell Banks,1992.0,Perennial
0060923288,3.1818181818181817,"Raising Your Spirited Child: A Guide for Parents Whose Child Is More Intense, Sensitive, Perceptive, Persistent, Energetic",Mary Sheedy Kurcinka,1992.0,Perennial
0060923415,1.7272727272727273,A Return to Love: Relfections on the Principles of a Course in Miracles,Marianne Williamson,1993.0,Harpercollins
006092411X,2.769230769230769,The Living : A Novel,Annie Dillard,1993.0,Perennial
0060924349,1.8,Maybe the Moon : A Novel,Armistead Maupin,1993.0,Perennial
0060924640,1.2777777777777777,Hank & Chloe,Jo-Ann Mapson,1994.0,Perennial
0060924799,3.35,"More Tales of the City (Maupin, Armistead. Tales of the City Series, V. 2.)",Armistead Maupin,1994.0,Harpercollins
0060924810,2.0,Significant Others (Tales of the City Series),Armistead Maupin,1994.0,Perennial
0060924837,3.5,"Babycakes (Tales of the City Series, V. 4)",Armistead Maupin,1994.0,Perennial
0060924845,2.8461538461538463,"Sure of You (Tales of the City Series, V. 6)",Armistead Maupin,1994.0,Perennial
0060924926,2.2777777777777777,"Further Tales of the City (Tales of the City Series, V. 3)",Armistead Maupin,1994.0,Perennial
0060924985,2.56,The Infinite Plan : A Novel,Isabel Allende,1994.0,Perennial
0060925000,2.56,"A Suitable Boy : Novel, A",Vikram Seth,1994.0,Perennial
0060925493,1.9285714285714286,Feather Crowns,Bobbie Ann Mason,1994.0,Perennial
0060925752,2.652173913043478,Soul Mates,Thomas Moore,1994.0,Perennial
0060926201,1.7058823529411764,"She Flew the Coop : A Novel Concerning Life, Death, Sex and Recipes in Limoges, Louisiana",Michael Lee West,1995.0,Perennial
0060926317,2.9577464788732395,Mutant Message Down Under,Marlo Morgan,1995.0,Perennial
0060927216,2.6578947368421053,Paula,Isabel Allende,1996.0,Perennial
0060927240,5.0625,"Rule of the Bone : Novel, A",Russell Banks,1996.0,Perennial
0060927542,2.230769230769231,Mr. Ives' Christmas,Oscar Hijuelos,1996.0,Perennial
0060927569,3.738095238095238,High Tide in Tucson : Essays from Now or Never,Barbara Kingsolver,1996.0,Perennial
0060927860,2.176470588235294,"Atticus : Novel, A",Ron Hansen,1997.0,Perennial
0060927941,1.3076923076923077,Don't Pee on My Leg and Tell Me It's Raining: America's Toughest Family Court Judge Speaks Out,Judy Sheindlin,1997.0,Perennial
0060928336,3.031578947368421,Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,1997.0,Perennial
0060928360,2.8095238095238093,Tales of Burning Love : A Novel,Louise Erdrich,1997.0,Perennial
0060928417,2.5714285714285716,Slowness: A Novel,Milan Kundera,1997.0,Perennial
0060929375,1.9285714285714286,Pilgrim : A Novel,Timothy Findley,2001.0,Perennial
0060929383,2.4,More Tales of the City (Showtime Tie-In Edition),Armistead Maupin,1998.0,Perennial
0060929510,4.3,Modoc : The True Story of the Greatest Elephant That Ever Lived,Ralph Helfer,1998.0,Perennial
0060929596,4.0,As Nature Made Him : The Boy Who Was Raised as a Girl,John Colapinto,2001.0,Perennial
0060929790,4.0606060606060606,One Hundred Years of Solitude,Gabriel Garcia Marquez,1998.0,Perennial
0060929804,2.8181818181818183,Native Son (Perennial Classics),Richard A. Wright,1998.0,Perennial
0060929871,4.202020202020202,Brave New World,Aldous Huxley,1998.0,Perennial
006092988X,3.2054794520547945,A Tree Grows in Brooklyn,Betty Smith,1998.0,Perennial
0060929952,0.8947368421052632,Five Fortunes,Beth Gutcheon,1999.0,Perennial
0060929979,2.8181818181818183,"Inventing the Abbotts and Other Stories (Harper & Row, 1987)",Sue Miller,1999.0,Perennial
0060930004,1.8333333333333333,The Distinguished Guest,Sue Miller,1999.0,Perennial
0060930187,3.7096774193548385,The Bell Jar : A Novel (Perennial Classics),Sylvia Plath,2000.0,Perennial
0060930284,1.5,Loving Chloe : A Novel,Jo-Ann Mapson,1999.0,Perennial
0060930535,3.1266846361185983,The Poisonwood Bible: A Novel,Barbara Kingsolver,1999.0,Perennial
0060930861,1.4,Cloudsplitter : A Novel,Russell Banks,1999.0,Perennial
006093090X,4.625,The Night Listener : A Novel,Armistead Maupin,2001.0,Perennial
0060930934,4.0,Wasted : A Memoir of Anorexia and Bulimia,Marya Hornbacher,1999.0,Perennial
0060931213,2.3,Dreamland,Kevin Baker,2000.0,HarperTorch
0060931221,3.466666666666667,The Last Report on the Miracles at Little No Horse: A Novel,Louise Erdrich,2002.0,Perennial
0060931280,2.3,Bingo Queens of Paradise : A Novel,June Park,2000.0,Perennial
0060931396,2.9166666666666665,"Alas, Babylon (Perennial Classics)",Pat Frank,1999.0,Perennial Classics
0060931418,2.94,Their Eyes Were Watching God,Zora Neale Hurston,1998.0,Perennial
0060931671,4.7272727272727275,The Crying of Lot 49,Thomas Pynchon,1999.0,Perennial Classics
0060931809,2.2,The Map That Changed the World : William Smith and the Birth of Modern Geology,Simon Winchester,2002.0,Perennial
0060931914,4.133333333333334,Demian: The Story of Emil Sinclair's Youth (Perennial Classics),Hermann Hesse,1999.0,Perennial
0060932139,2.948717948717949,The Unbearable Lightness of Being : A Novel (Perennial Classics),Milan Kundera,1999.0,Perennial
0060932147,0.9,The Book of Laughter and Forgetting,Milan Kundera,1999.0,Perennial
0060932171,4.416666666666667,About the Author : A Novel,John Colapinto,2002.0,Perennial
0060932759,2.6835443037974684,Daughter of Fortune,Isabel Allende,2000.0,Perennial
0060932813,4.354838709677419,Waiting: The True Confessions of a Waitress,Debra Ginsberg,2001.0,Perennial
0060933267,2.642857142857143,The Ethics of Star Trek,Judith Barad,2001.0,Perennial
0060933429,2.1818181818181817,A Ship Made of Paper : A Novel,Scott Spencer,2004.0,Ecco
0060934417,3.3931297709923665,Bel Canto: A Novel,Ann Patchett,2002.0,Perennial
0060934425,2.263157894736842,"The Binding Chair : or, A Visit from the Foot Emancipation Society",Kathryn Harrison,2001.0,Perennial
0060934700,3.8181818181818183,Smoke and Mirrors: Short Fictions and Illusions,Neil Gaiman,2001.0,Perennial
0060934719,3.9302325581395348,stardust,Neil Gaiman,2001.0,Perennial
006093476X,0.6,Domestic Pleasures : A Novel,Beth Gutcheon,2001.0,Perennial
0060934794,5.7,Papillon,Henri Charriere,2001.0,Perennial
0060934913,3.738095238095238,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,2001.0,Ecco
0060935332,3.4,The Master Butchers Singing Club : A Novel,Louise Erdrich,2004.0,Perennial
0060935464,4.25,To Kill a Mockingbird,Harper Lee,2002.0,Perennial Classics
0060936231,2.9318181818181817,Soul Mountain,Gao Xingjian,2001.0,Perennial
0060936363,3.240740740740741,Portrait in Sepia : A Novel,Isabel Allende,2002.0,Perennial
0060936460,1.8,"The Bitch in the House: 26 Women Tell the Truth About Sex, Solitude, Work, Motherhood, and Marriage",Cathi Hanauer,2003.0,Perennial Currents
0060937866,3.8181818181818183,A Year at the Movies : One Man's Filmgoing Odyssey,Kevin Murphy,2002.0,Perennial Currents
0060938099,2.823529411764706,Enemy Women : A Novel,Paulette Jiles,2003.0,Perennial
0060938412,3.642857142857143,The Accidental Virgin,Valerie Frankel,2003.0,Avon Trade
0060938455,3.7142857142857144,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,2002.0,Perennial
0060951303,2.8666666666666667,La casa de los espÃÂ­ritus,Isabel Allende,1995.0,Rayo
0060951311,4.333333333333333,Cuentos de Eva Luna,Isabel Allende,1995.0,Rayo
0060952520,5.454545454545454,The Simpsons: A Complete Guide to Our Favorite Family,Matt Groening,1997.0,Perennial
0060952970,2.8076923076923075,Ophelia Speaks : Adolescent Girls Write About Their Search for Self,Sara Shandler,1999.0,Perennial
0060953020,1.6666666666666667,Pilgrim at Tinker Creek,Annie Dillard,1998.0,Perennial
0060953691,4.352941176470588,La Cucina: A Novel of Rapture,Lily Prior,2001.0,Ecco
0060955570,2.4444444444444446,Little Green Men : A Novel,Christopher Buckley,2000.0,Perennial
0060955775,3.8529411764705883,Veronika Decides to Die,Paulo Coelho,2001.0,Perennial
0060956445,2.3,The Monkey Wrench Gang (Perennial Classics),Edward Abbey,2000.0,Perennial
0060956860,1.6,Joy in the Morning (Perennial Classics),Betty Smith,2000.0,Perennial
0060957409,2.6923076923076925,Slut! Growing Up Female with a Bad Reputation,Leora Tanenbaum,2000.0,Perennial
